¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï³Õ·R¤T¸ô361~390¸¹,28.98,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì2,¤Q¤K¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040810,359.21000000000004,4,2,3,¦³,¦³,30000000,83517,©Y¹D¥­­±,59.26,0,,RPOQMLQJOHLFFEE48CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°ÏªG®pµó50«Ñ1~30¸¹,33.06,¦í,,,1050501,¤g¦a2«Øª«1¨®¦ì0,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0741129,101.08999999999999,3,1,2,¦³,¦³,2400000,23741,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPPMLQJOHLFFEE48CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï«á©÷¸ô201«Ñ1~30¸¹,48.0,¦í,,,1050401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0600810,74.03,5,2,2,¦³,µL,3550000,47954,,0.0,0,,RPVNMLRJOHLFFEE98CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¬F¼w¸ô271~300¸¹,45.61,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì2,¤Q¤C¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040730,385.12,3,2,3,¦³,¦³,30380000,78885,©Y¹D¥­­±,49.2,0,,RPPQMLSJOHLFFEE78CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¨q¸s¸ô451~480¸¹,10.26,°Ó,,,1050401,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨Ï¥Î°õ·Ó,0910423,121.91,3,2,2,¦³,¦³,4650000,38143,©Y¹D¥­­±,6.3,0,,RPUOMLPKOHLFFEE88CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï´fÂ×µó271~300¸¹,20.44,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡AÃM¼Ó,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¨£¨Ï¥Î°õ·Ó,0890821,143.70999999999998,2,2,2,¦³,¦³,7620000,53023,©Y¹D¥­­±,25.32,0,,RPVOMLPKOHLFFEE98CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w²»¸ô152«Ñ1~30¸¹,24.44,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790614,160.83,4,2,2,¦³,¦³,3750000,23317,,0.0,0,,RPXNMLLLOHLFFEE78CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï²±©÷µó271~300¸¹,10.62,°Ó,,,1020801,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050224,146.09,3,2,2,¦³,¦³,8200000,54326,©Y¹D¥­­±,19.08,1300000,¹w°â«Î,RPQNMLNLOHLFFEE28CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï²±©÷µó301~330¸¹,9.98,°Ó,,,1020801,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050224,129.37,3,2,2,¦³,¦³,8040000,59875,©Y¹D¾÷±ñ,7.95,770000,¹w°â«Î,RPRNMLNLOHLFFEE38CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï²±©÷µó271~300¸¹,6.03,°Ó,,,1020801,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050224,71.18,2,1,1,¦³,¦³,4100000,57600,,0.0,0,¹w°â«Î,RPTNMLNLOHLFFEE58CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï²±©÷µó271~300¸¹,7.38,°Ó,,,1031001,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050224,86.72,3,1,1,¦³,¦³,4150000,47855,,0.0,0,¹w°â«Î,RPROMLNLOHLFFEE48CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å·O¸ô241~270¸¹,17.82,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840818,163.46,4,2,2,¦³,¦³,6270000,38358,©Y¹D¥­­±,0.0,0,,RPPNMLPLOHLFFEE38CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï­«·R¸ô301~330¸¹,9.56,°Ó,,,1050401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050322,135.23,2,2,1,¦³,¦³,9200000,68032,©Y¹D¥­­±,0.0,0,,RPQNMLPLOHLFFEE48CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô121~150¸¹,7.04,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050322,99.72999999999999,2,2,1,¦³,¦³,6530000,65477,©Y¹D¾÷±ñ,0.0,0,,RPRNMLPLOHLFFEE58CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô121~150¸¹,5.93,°Ó,,,1050401,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050322,81.69999999999999,2,2,1,¦³,¦³,6150000,75275,,0.0,0,,RPSNMLPLOHLFFEE68CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô91~120¸¹,5.93,°Ó,,,1050401,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050322,80.75,2,2,1,¦³,¦³,5880000,72817,,0.0,0,,RPTNMLPLOHLFFEE78CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô121~150¸¹,7.75,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050322,106.57,2,2,1,¦³,¦³,8000000,75068,©Y¹D¥­­±,0.0,0,,RPUNMLPLOHLFFEE88CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô91~120¸¹,5.93,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050322,81.69999999999999,2,2,1,¦³,¦³,6050000,74051,,0.0,0,,RPVNMLPLOHLFFEE98CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô91~120¸¹,5.93,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050322,81.69999999999999,2,2,1,¦³,¦³,6560000,80294,,0.0,0,,RPWNMLPLOHLFFEE09CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô91~120¸¹,5.93,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050322,80.75,2,2,1,¦³,¦³,5600000,69350,,0.0,0,,RPXNMLPLOHLFFEE56CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô91~120¸¹,7.75,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050322,106.57,2,2,1,¦³,¦³,6880000,64559,©Y¹D¥­­±,0.0,0,,RPOOMLPLOHLFFEE38CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¨ô¶V¸ô151~180¸¹,17.25,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040925,149.38,2,2,2,¦³,¦³,6000000,40166,©Y¹D¥­­±,19.49,0,¥»®×¬°¹w°â«Î¶R½æ,RPVNMLRLOHLFFEE56CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¨ô¶V¸ô151~180¸¹,17.31,°Ó,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040925,155.97,2,2,2,¦³,¦³,6200000,39751,©Y¹D¥­­±,22.64,0,,RPWNMLRLOHLFFEE66CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¼w´f¸ô121~150¸¹,16.37,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1030502,113.91,0,0,0,µL,¦³,5400000,47406,©Y¹D¥­­±,19.14,0,,RPUOMLSLOHLFFEE66CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¥[¤¯¸ô181~210¸¹,22.35,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1030502,156.14,2,2,2,¦³,¦³,8100000,51877,©Y¹D¥­­±,19.14,0,,RPVOMLSLOHLFFEE76CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¥[¤¯¸ô151~180¸¹,22.35,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1030502,156.17000000000002,2,2,2,¦³,¦³,6980000,44695,©Y¹D¥­­±,19.14,0,,RPQPMLSLOHLFFEE98CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¥[¤¯¸ô181~210¸¹,22.15,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1030502,155.79000000000002,2,2,2,¦³,¦³,7050000,45253,©Y¹D¥­­±,19.14,0,,RPRPMLSLOHLFFEE09CA
©£¤s°Ï,¤g¦a,¤Í±¡¬q871~900¦a¸¹,207.26,°Ó,,,1050427,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5600000,27019,,0.0,0,§t¦a¤W¥¼¿ì«O¦sµn°O2¼Ó¥[±j¿j³y©Ð«Î¤@´É­±¿n134.40¥­¤è¤½¤Ø¤@¨Ö²¾Âà¦b¤º,RPPNMLPJOHLFFFE28CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¬h¾ô¦è¸ô¤@¬q30«Ñ1~30¸¹,103.0,¦í,,,1050505,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0900525,192.86,5,2,3,¦³,¦³,8500000,44073,,0.0,0,,RPWNMLQJOHLFFFE09CA
¾ôÀY°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¾ôÀY°Ï¥KÂ×«n¸ô¤j¦P«Ñ31~60¸¹,80.0,¦í,,,1050509,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0681001,89.18,2,2,2,¦³,µL,3300000,37004,,0.0,0,,RPXNMLQJOHLFFFE56CA
±ê©x°Ï,¤g¦a,³H¼d¬q1351~1380¦a¸¹,5.47,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050511,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,46495,8500,,0.0,0,¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPTNMLOJOHLFFFE58CA
¿P±_°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¿P±_°Ï«áÀs«Ñ1~30¸¹,92.12,¦í,,,1050429,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830827,210.81,6,2,4,¦³,µL,5360000,25426,,0.0,0,,RPTOMLRJOHLFFFE98CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¤½¶é¥_¸ô1~30¸¹,126.0,¦í,,,1050524,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0760220,173.41,4,2,2,¦³,µL,8000000,46133,,0.0,0,,RPSNMLSJOHLFFFE88CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¦Ë³òªFµó151~180¸¹,79.47,¦í,,,1050425,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0940110,169.49,4,2,3,¦³,µL,10700000,63131,,0.0,0,,RPUNMLQKOHLFFFE98CA
±ê©x°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«±ê©x°Ï¤jªÙªF¸ô¸t¤½«Ñ1§Ë1~30¸¹,88.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1031204,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040702,194.17,5,2,3,¦³,µL,7990000,41150,,0.0,0,,RPXNMLQKOHLFFFE66CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï²³©M«Ñ28§Ë1~30¸¹,157.49,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050502,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850701,243.91,3,2,3,¦³,µL,5680000,23287,,0.0,0,,RPWOMLKLOHLFFFE78CA
¾ôÀY°Ï,¤g¦a,·s²ø¬q691~720¦a¸¹,22.04,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050420,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,816700,37055,,0.0,0,,RPPNMLMLOHLFFFE18CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤å¶®µó31~60¸¹,62.0,¦í,,,1050525,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0561214,89.94,2,1,2,¦³,µL,4510000,50145,,0.0,0,,RPPNMLMJOHLFFGE08CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï»ñªL¸ô151~180¸¹,32.6,¦í,,,1050504,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0721223,129.53,3,2,2,¦³,µL,2400000,18529,,0.0,0,,RPVNMLMJOHLFFGE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï«Ø°ê¸ô¤T¬q61~90¸¹,6.64,¦í,,,1050508,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0961215,100.39,2,2,1,¦³,¦³,5200000,51798,©Y¹D¥­­±,21.29,0,,RPROMLNJOHLFFGE48CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«nºa¸ô241~270¸¹,16.18,¦í,,,1050519,¤g¦a2«Øª«2¨®¦ì0,¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830713,121.7,3,2,2,¦³,¦³,3880000,31882,,0.0,0,,RPSOMLOJOHLFFGE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï·ç¤jµó85«Ñ1~30¸¹,56.99,¦í,,,1050504,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0750509,104.26,4,2,3,¦³,µL,3720000,35680,,0.0,0,,RPQNMLQJOHLFFGE58CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏÂí¥_¨½¥_ºûµó31~60¸¹,95.24,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1030105,332.24,4,2,6,¦³,µL,21800000,65615,,0.0,0,,RPRNMLSJOHLFFGE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï«n¥¿¤@¸ô1~30¸¹,21.75,¦í,,,1050414,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1011031,145.21,3,2,2,¦³,¦³,6720000,46278,©Y¹D¥­­±,0.0,0,,RPSNMLSJOHLFFGE98CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏªFºÖµó1~30¸¹,8.7,°Ó,,,1050517,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861105,105.39999999999999,3,2,2,¦³,¦³,2980000,28273,,0.0,0,,RPSNMLOKOHLFFGE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï«Ø°ê¸ô¤T¬q361~390¸¹,9.41,¦í,,,1050429,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860607,128.44,3,2,2,¦³,¦³,5180000,40330,©Y¹D¾÷±ñ,0.0,0,,RPQOMLNKOHLFFGE48CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏªFªùµó31~60¸¹,11.93,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840325,85.97,3,2,2,¦³,¦³,2560000,29778,,0.0,0,,RPVOMLPKOHLFFGE56CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥Ã©¾µó1~30¸¹,21.4,¦í,,,1050517,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1041015,151.76999999999998,3,2,2,¦³,¦³,6960000,45859,©Y¹D¥­­±,0.0,0,,RPPNMLRKOHLFFGE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«n¦¿µó1~30¸¹,65.0,¦í,,,1050425,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0620404,96.78,4,2,4,¦³,µL,12000000,123993,,0.0,0,,RPVOMLKLOHLFFGE78CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¹L°ñ¨½¹L«i¸ô151~180¸¹,12.84,°Ó,,,1050524,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050118,105.81,2,2,1,¦³,¦³,5350000,50562,©Y¹D¾÷±ñ,0.0,0,,RPPOMLLLOHLFFGE28CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¹L°ñ¨½¹L«i¸ô151~180¸¹,12.84,°Ó,,,1050524,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050118,105.81,2,2,1,¦³,¦³,4850000,45837,©Y¹D¾÷±ñ,0.0,0,,RPQOMLLLOHLFFGE38CA
